# EKWK format
gA,DE,RO,20000612,1800,1,1,Luik
gA,PT,G1,20000612,2045,3,2,-1,-1,Eindhoven,ref=PT_ENG
gA,RO,PT,20000617,1800,0,1,Arnhem
gA,G1,DE,20000617,2045,1,0,Charleroi
gA,G1,RO,20000620,2045,2,3,Charleroi
gA,PT,DE,20000620,2045,3,0,Rotterdam
gA,ster,1
gB,BE,SE,20000610,2045,2,1,Brussel
gB,TR,IT,20000611,1430,1,2,Arnhem
gB,IT,BE,20000614,2045,2,0,Brussel
gB,SE,TR,20000615,2045,0,0,Eindhoven
gB,IT,SE,20000619,2045,2,1,Eindhoven
gB,TR,BE,20000619,2045,2,0,Brussel
gB,ster,1
gC,ES,NO,20000613,1800,0,1,Rotterdam
gC,YU,SI,20000613,2045,3,3,-1,-1,Charleroi,ref=YU_SI
gC,SI,ES,20000618,1800,1,2,Amsterdam
gC,NO,YU,20000618,2045,0,1,Luik
gC,YU,ES,20000621,1800,3,4,-1,-1,Brugge,ref=YU_ES
gC,SI,NO,20000621,1800,0,0,Arnhem
gC,ster,1
gD,FR,DK,20000611,1800,3,0,Brugge,
gD,NL,CZ,20000611,2045,1,0,-1,-1,Amsterdam,ref=NL_CZ
gD,CZ,FR,20000616,1800,1,2,Brugge,
gD,DK,NL,20000616,2045,0,3,-1,-1,Rotterdam,ref=DK_NL
gD,DK,CZ,20000621,2045,0,2,Luik,
gD,FR,NL,20000621,2045,2,3,-1,-1,Amsterdam,ref=FR_NL
gD,ster,1
4f,TR,PT,20000624,1800,0,2,-1,2,Amsterdam,ref=TR_PT
4f,ES,FR,20000625,2045,1,2,-1,2,Brugge,ref=ES_FR
4f,IT,RO,20000624,2045,2,0,-1,1,Brussel,ref=IT_RO
4f,YU,NL,20000625,1800,1,6,-1,2,Rotterdam,YU_NL
2f,FR,PT,20000628,2045,2,1,-1,3,Brussel,ref=FR_PT
2f,IT,NL,20000629,1800,0,0,-1,5,Amsterdam,ref=IT_NL
f,FR,IT,20000702,2000,2,1,-1,3,Rotterdam,ref=FR_IT
xml,group_phase,groupA,PT_ENG
xml,group_phase,groupC,YU_SI
xml,group_phase,groupC,YU_ES
xml,group_phase,groupD,NL_CZ
xml,group_phase,groupD,DK_NL
xml,group_phase,groupD,FR_NL
xml,ko,last8,TR_PT
xml,ko,last8,ES_FR
xml,ko,last8,IT_RO
xml,ko,last8,YU_NL
xml,ko,last4,FR_PT
xml,ko,last4,IT_NL
xml,ko,final,FR_IT
