# empty header
title,Eindstand Eredivisie
fyn,34,26, 5, 3,57,73,21
ajx,34,25, 4, 5,54,90,34
twn,34,21, 5, 8,47,69,38
gae,34,19, 7, 8,45,63,34
psv,34,17,10, 7,44,54,36
ado,34,12,13, 9,37,45,37
nac,34,10,15, 9,35,50,48
spr,34,11,12,11,34,45,33
dws,34,13, 8,13,34,42,41
shs,34,12, 9,13,33,32,45
grn,34, 8,12,14,28,32,48
nec,34, 9, 9,16,27,29,38
mvv,34, 7,12,15,26,34,46
tlr,34, 7,10,17,24,33,65
az6,34, 5,13,16,23,27,53
dos,34, 7, 9,18,23,37,74
vol,34, 6,11,17,23,24,45
fst,34, 3,12,19,18,18,61
