# empty header
mvv,twn,19991204,0,2, 4500
fst,dbs,19991204,1,1, 6000
vit,az1,19991204,0,2,25500
spr,fyn,19991204,1,3,10611
wl2,utr,19991205,4,3,14000
ajx,rkc,19991205,1,2,40000
nec,cmb,19991205,1,0, 8000
az1,fst,19991210,2,0, 6608
rdj,grf,19991211,2,3, 6700
dbs,vit,19991212,2,1, 4112
utr,psv,19991212,1,1,13200
rkc,mvv,19991212,0,4, 5900
wl2,nec,20000209,3,1,14000
cmb,spr,20000215,0,1, 8000
twn,ajx,20000305,0,0,13200
hrv,fyn,20000305,3,0,14000
spr,dbs,19991215,3,2, 4251
vit,wl2,19991215,3,1,24500
hrv,rkc,19991215,4,1,13500
nec,mvv,19991215,1,0, 7000
ajx,psv,19991215,1,3,49500,drie keer Van Nistelrooy
fyn,grf,19991216,0,0,25000
rdj,cmb,20000229,3,1, 6740
psv,hrv,19991218,0,1,28500
fst,vit,19991218,3,3, 7000
twn,rdj,19991218,2,1,13000
az1,nec,19991218,1,1, 6432
wl2,spr,19991218,0,0,14300
utr,fyn,19991219,3,4,13800
grf,ajx,19991219,1,1, 9300
mvv,psv,19991221,0,2, 7600
vit,dbs,20000126,1,0,25200
spr,hrv,20000129,2,1, 6492
mvv,rdj,20000201,0,0, 8200
rkc,wl2,20000202,1,0, 6000
twn,az1,20000202,4,1,13000
hrv,ajx,20000202,1,1,14000
cmb,nec,20000202,0,0, 7500
vit,grf,20000202,3,1,25500
psv,fyn,20000203,0,1,28000
utr,mvv,20000204,2,0,12000
hrv,az1,20000205,3,0,13900
spr,vit,20000205,1,1, 8369
wl2,twn,20000205,1,1,14300
nec,grf,20000205,2,3, 7500
ajx,cmb,20000206,3,1,33123
dbs,psv,20000206,2,6, 4311
fyn,rdj,20000206,2,1,33500
rkc,fst,20000206,0,3, 5000
twn,rkc,20000209,1,0,13000
fst,fyn,20000209,2,3, 9000
mvv,dbs,20000209,2,0, 6500
az1,spr,20000209,4,0, 6770
psv,ajx,20000210,4,0,28000,opnieuw drie keer Van Nistelrooy
rdj,utr,20000210,3,2, 7200
cmb,fst,20000212,0,0, 7500
nec,az1,20000212,1,2, 7400
ajx,wl2,20000213,3,1,36654
vit,fyn,20000213,3,3,26500
grf,utr,20000213,1,2, 9200
dbs,twn,20000213,0,0, 4412
hrv,psv,20000213,0,3,13900
fst,twn,20000218,2,2, 7400
mvv,spr,20000219,2,2, 5200
dbs,rdj,20000219,2,2, 4033
nec,rkc,20000219,3,1, 7500
psv,vit,20000219,3,2,29000
utr,hrv,20000220,2,2,13500
ajx,grf,20000220,2,1,40000
wl2,fyn,20000220,2,1,13500
az1,cmb,20000222,4,0, 6481
grf,cmb,20000129,3,1, 8450
rdj,psv,20000225,1,2, 8550
fst,wl2,20000226,2,0, 8500
fyn,mvv,20000226,3,0,28500
rkc,vit,20000227,1,1, 5600
utr,az1,20000227,3,3,13500
spr,nec,20000227,1,0, 5943
twn,hrv,20000227,2,0,13200
dbs,ajx,20000419,1,1, 4467
vit,rdj,20000303,2,0,25500
az1,wl2,20000303,2,2, 6814
cmb,mvv,20000304,2,2, 6500
grf,dbs,20000305,3,0, 8750
spr,rkc,20000305,3,1, 7480
nec,utr,20000305,0,1, 7000
nec,fst,20000310,1,2, 7000
az1,rkc,20000310,4,0, 6515
mvv,grf,20000311,0,2, 4500
wl2,hrv,20000311,2,3,14500
twn,cmb,20000311,1,0,12900
rdj,spr,20000311,4,1, 7150
fyn,dbs,20000311,3,0,27500
psv,utr,20000312,2,1,28000
fst,ajx,20000315,2,0,13000
cmb,fyn,20000317,2,3, 9500
nec,wl2,20000317,2,1, 7000
psv,grf,20000318,6,0,28000
hrv,mvv,20000318,3,1,13750
utr,vit,20000319,2,0,13900
spr,fst,20000319,2,3, 6568
rkc,rdj,20000319,2,2, 5400
ajx,twn,20000319,0,1,41234
az1,dbs,20000324,2,0, 6450
fst,mvv,20000324,3,1, 9056
wl2,psv,20000324,0,0,14700
cmb,rdj,20000325,2,2, 7500
grf,rkc,20000325,2,0, 9100
vit,hrv,20000325,3,1,26500
fyn,spr,20000326,1,2,32000
ajx,nec,20000326,5,2,37500
twn,utr,20000326,4,2,13200
dbs,wl2,20000331,1,1, 4250
hrv,nec,20000331,1,0,13800
rdj,ajx,20000331,3,0, 9160
grf,fst,20000401,1,0,10250
psv,az1,20000401,5,1,29000
mvv,vit,20000401,0,2, 5400
rkc,fyn,20000402,2,2, 6200
utr,cmb,20000402,1,2,11500
spr,twn,20000402,1,1, 8960
az1,grf,20000407,2,0, 6850
fst,psv,20000407,0,4,13000
nec,rdj,20000407,0,0, 8500
twn,mvv,20000408,1,2,13200
wl2,vit,20000408,0,4,14600
cmb,dbs,20000408,1,2, 9250
fyn,utr,20000409,1,2,31500
rkc,hrv,20000409,0,1, 5500
ajx,spr,20000409,3,2,35000
utr,spr,20000414,3,1,13000
hrv,fst,20000415,3,0,13900
mvv,rkc,20000415,0,1, 6000
rdj,wl2,20000415,3,4, 7250
vit,twn,20000415,4,1,26500
psv,cmb,20000416,1,0,29000
dbs,nec,20000416,1,1, 4036
ajx,az1,20000416,4,1,40123
grf,fyn,20000416,0,1,10900
twn,psv,20000421,1,3,13200
az1,mvv,20000421,2,0, 6300
fst,utr,20000421,3,0, 8649
wl2,grf,20000422,5,3,14000
hrv,rdj,20000422,5,1,13900
spr,cmb,20000422,1,2, 8400
fyn,ajx,20000423,1,1,46000
rkc,dbs,20000423,1,1, 5500
nec,vit,20000423,1,0,11000
rdj,twn,20000428,3,2, 6300
dbs,fst,20000430,0,2, 4467
cmb,hrv,20000430,0,2,10000
grf,spr,20000430,2,3, 9200
mvv,nec,20000430,2,0, 9000
psv,rkc,20000430,7,1,29000
utr,wl2,20000430,1,1,13600
vit,ajx,20000430,3,0,26500
fyn,az1,20000430,5,3,31500
ajx,mvv,20000507,1,0,35123
az1,vit,20000507,0,1, 7490
fst,rdj,20000507,1,2, 8000
hrv,dbs,20000507,1,1,13850
nec,fyn,20000507,0,2,11000
rkc,utr,20000507,2,0, 5800
spr,psv,20000507,0,2, 9118
twn,grf,20000507,4,0,13200
wl2,cmb,20000507,1,4,14150
utr,ajx,20000514,3,1,14000
rdj,az1,20000514,3,2,10000
dbs,spr,20000514,7,0, 4234
cmb,rkc,20000514,2,1, 8000
fyn,twn,20000514,1,1,45000
vit,fst,20000514,2,2,26000
grf,hrv,20000514,1,1, 9850
mvv,wl2,20000514,1,1, 8000
psv,nec,20000514,2,0,29000
