# empty header
title,Eindstand Eredivisie
fyn,34,25, 6, 3,56,96,28
twn,34,23, 8, 3,54,65,27
ajx,34,21, 9, 4,51,88,30
psv,34,20, 9, 5,49,96,40
ams,34,17, 9, 8,43,49,36
tlr,34,12,12,10,36,53,50
az6,34,10,13,11,33,37,39
spr,34,10,12,12,32,37,45
utr,34,14, 4,16,32,53,65
gae,34,11,10,13,32,44,58
mvv,34, 8,14,12,30,36,52
hrl,34,10, 6,18,26,33,46
adh,34, 8,10,16,26,29,53
grf,34, 8,10,16,26,43,75
rdj,34, 6,10,18,22,31,56
nac,34, 6,10,18,22,44,72
nec,34, 6, 9,19,21,33,51
grn,34, 7, 7,20,21,40,84

