# empty header
hrv,wl2,20070817,0,0,23500
nac,grn,20070818,0,3,15109
exc,twn,20070818,0,2, 2639
nec,rdj,20070818,1,1,12000
az1,vvv,20070818,4,0,16496
grf,ajx,20070819,1,8,11000
utr,fyn,20070819,0,3,23000
hrc,psv,20070819,0,2, 8485
spr,vit,20070819,1,2, 8912
rdj,hrc,20070824,2,1,13000
psv,nec,20070825,5,0,33400
vvv,exc,20070825,3,1, 5650
wl2,spr,20070825,2,2,12750
vit,az1,20070825,1,0,17855
ajx,hrv,20070826,4,1,48988
grn,grf,20070826,0,2,19300
twn,utr,20070826,2,2,13000
fyn,nac,20070826,5,0,41000
az1,exc,20070831,3,0,16153
hrv,spr,20070901,3,3,23500
nac,hrc,20070901,4,1,14860
fyn,wl2,20070901,2,0,45000
twn,psv,20070901,0,0,13150
vit,nec,20070902,1,0,18515
vvv,rdj,20070902,3,5, 6000
ajx,grn,20070902,2,2,47445
utr,grf,20070902,2,2,18500
grn,utr,20070914,0,2,19202
psv,vit,20070915,1,0,33000 # TT: 34000
hrc,ajx,20070915,0,1,12000 # TT:  8500
exc,hrv,20070915,2,5, 2854
grf,vvv,20070915,3,2,11000
rdj,fyn,20070916,1,3,17000
nec,nac,20070916,0,1,11750 # TT: 11000
spr,az1,20070916,2,2,10325 # TT:  9000
wl2,twn,20070916,1,3,12000
vvv,nac,20070921,1,3, 5800
wl2,rdj,20070922,1,0,12000
spr,hrc,20070922,1,1,10121
vit,grf,20070922,0,2,19240
az1,ajx,20070923,2,3,16556
hrv,utr,20070923,2,3,25000
twn,nec,20070923,3,0,13250
exc,grn,20070923,1,3, 2250
psv,fyn,20070923,4,0,35000
fyn,hrv,20070929,2,0,47000
nac,psv,20070929,1,1,15089
rdj,exc,20070929,3,3,12800
grn,spr,20070929,1,0,19304
nec,wl2,20070929,1,0,12000
hrc,az1,20070930,2,1, 8500
ajx,vvv,20070930,6,1,49126
grf,twn,20070930,0,0,11000
utr,vit,20070930,2,4,20000
vvv,utr,20071005,1,2, 5850
nac,grf,20071006,1,0,15280
psv,wl2,20071006,3,0,33100
exc,nec,20071006,2,0, 2638
hrv,hrc,20071007,9,0,26000,Alves 7x
vit,fyn,20071007,0,1,18450
spr,ajx,20071007,2,2,10800
twn,rdj,20071007,0,1,13000
az1,grn,20071007,2,2,16378
grf,spr,20071019,4,0,11000
fyn,exc,20071020,1,0,47000
ajx,nec,20071020,0,0,48000
hrc,vit,20071020,2,2, 8500
psv,vvv,20071020,3,1,33600
grn,twn,20071021,1,0,18971
rdj,utr,20071021,1,1,12800
az1,hrv,20071021,0,1,16624
wl2,nac,20071021,0,0,13500
vit,wl2,20071026,1,0,19586
twn,fyn,20071027,2,0,13250
vvv,hrv,20071027,0,4, 5930
rdj,grf,20071027,1,0, 9500
exc,hrc,20071027,1,1, 2634
spr,psv,20071028,1,4,10450
utr,ajx,20071028,0,1,23350
nec,grn,20071028,5,1,12000
nac,az1,20071028,2,3,15180
wl2,vvv,20071102,1,2,12011
hrv,psv,20071103,2,1,25500
az1,nec,20071103,4,0,16333
exc,spr,20071103,4,3, 3643
ajx,rdj,20071104,4,2,48621
fyn,grf,20071104,2,0,46000
grn,vit,20071104,0,0,19175
hrc,twn,20071104,0,3, 8500
utr,nac,20071104,0,1,20000
nec,hrc,20071109,3,0,11970
wl2,utr,20071110,1,4,12003
twn,nac,20071110,1,1,13200
grf,exc,20071110,1,1,12000
vvv,spr,20071110,2,0, 5842
fyn,ajx,20071111,2,2,42500
psv,az1,20071111,1,1,33600
rdj,grn,20071111,5,1,12800
vit,hrv,20071111,0,1,19221
nac,rdj,20071123,0,0,15500
exc,psv,20071124,1,4, 2500
hrv,grf,20071124,2,3,25000
az1,wl2,20071124,2,0,16274
hrc,vvv,20071124,0,0, 8500
ajx,vit,20071125,4,1,49566
grn,fyn,20071125,3,2,19721
utr,nec,20071125,3,2,19100
spr,twn,20071125,1,1,10025
utr,spr,20071130,7,1,19250
grf,psv,20071201,0,1,12300
rdj,vit,20071201,3,2,12000
wl2,exc,20071201,6,0,12006
grn,vvv,20071201,1,0,19463
ajx,nac,20071202,1,3,47588
fyn,hrc,20071202,6,0,44500
nec,hrv,20071202,0,1,11000
twn,az1,20071202,2,1,13250
psv,rdj,20071207,2,4,33500
wl2,ajx,20071208,2,3,14044
vit,twn,20071208,2,2,18973
hrc,grf,20071208,2,0, 8500
exc,nac,20071208,0,3, 3250
vvv,fyn,20071209,0,0, 6000
hrv,grn,20071209,4,2,26000
spr,nec,20071209,1,0,10000
az1,utr,20071209,2,1,16441
rdj,spr,20071214,2,3,14425
nac,hrv,20071215,1,5,15500
twn,vvv,20071215,1,1,13250
grf,nec,20071215,1,1,12000
grn,wl2,20071216,1,0,19300
utr,hrc,20071216,3,1,20000
vit,exc,20071216,3,0,17175
wl2,grf,20071221,1,2,11528
hrv,twn,20071222,1,2,25600
psv,utr,20071222,4,1,33200
hrc,grn,20071222,1,2, 8011
nec,fyn,20071223,0,2,12000
vvv,vit,20071223,2,0, 5806
exc,ajx,20071223,2,1, 3500
az1,rdj,20071223,1,1,16413
fyn,spr,20071226,2,0,46000
nec,vvv,20071226,2,2,11500
grn,psv,20071226,2,1,19800
ajx,twn,20071227,2,2,49000
rdj,hrv,20071227,1,0,18400
nac,vit,20071227,1,2,15200
utr,exc,20071227,4,1,19000
hrc,wl2,20071227,1,0, 8450
spr,grn,20071229,1,3,10612
vvv,ajx,20071230,2,2, 6000
psv,nac,20071230,2,0,33500
exc,rdj,20071230,1,2, 3085
hrv,fyn,20071230,1,1,25600
twn,grf,20071230,2,0,13250
wl2,nec,20071230,3,0,12000
az1,hrc,20071230,1,0,16313
vit,utr,20071230,2,2,18773
nec,twn,20080111,2,2,12000
grn,exc,20080112,3,2,19295
nac,vvv,20080112,0,0,15250
rdj,wl2,20080112,1,1,13700
fyn,psv,20080112,0,1,45000
grf,vit,20080113,0,3,12000
