# empty header
nac,straf,pnt,1
grf,rdj,20101120,3,1,11004
ajx,psv,20101120,0,0,50082
grn,fyn,20101121,2,0,21905
hrv,wl2,20101121,5,0,25500
adh,nac,20101121,3,0,14500
utr,nec,20101121,4,0,19000
wl2,grf,20101124,0,1, 8000
rdj,utr,20101124,1,1,13280
nac,psv,20101126,4,2,19000
az1,hrv,20101127,2,2,16523
rdj,grn,20101127,1,0,13850
wl2,exc,20101127,1,1,10500
nec,twn,20101127,2,4,12500
fyn,adh,20101128,2,1,39000
grf,vit,20101128,1,1,12350
hrc,utr,20101128,2,1, 8346
vvv,ajx,20101128,0,2, 8000
grn,vit,20101203,4,1,21000
ajx,nec,20101204,1,1,22000
psv,hrc,20101204,5,2,32900
twn,grf,20101204,2,0,10500
wl2,fyn,20101205,1,1,23500
utr,hrv,20101205,2,1,11600
adh,az1,20101205,0,2,19000
hrc,vvv,20101210,2,2, 8406
nac,utr,20101211,3,1,18400
nec,wl2,20101211,3,1,12200
rdj,adh,20101211,1,1,12900
grf,psv,20101211,0,0,12550
vit,ajx,20101212,0,1,20860
fyn,exc,20101212,1,0,37500
grn,az1,20101212,2,0,22292
hrv,twn,20101212,6,2,26000
vvv,rdj,20101214,0,4, 8000
exc,nac,20101215,1,3, 3188
hrv,grf,20101218,4,0,26000
nac,vit,20101218,1,1,18000
exc,grn,20101218,2,2, 3045
adh,wl2,20101218,2,1, 8931
psv,rdj,20101219,3,1,34000
vvv,utr,20110119,1,2, 7500
ajx,fyn,20110119,2,0,51300
az1,nec,20110119,2,2,16000
twn,hrc,20110119,5,0,23800
adh,hrv,20110121,3,1,12468
hrc,az1,20110122,0,0, 8456
nec,nac,20110122,2,2,12150
wl2,vit,20110122,1,0,11600
fyn,grf,20110122,0,1,41000
utr,ajx,20110123,3,0,24500
grn,twn,20110123,1,2,22000
rdj,exc,20110123,3,0,12500
vvv,psv,20110123,0,3, 8000
nec,hrc,20110128,1,1,12250
vit,rdj,20110129,5,2,13277
az1,vvv,20110129,6,1,16128
psv,wl2,20110129,2,1,32500
exc,adh,20110130,1,5, 2480
hrv,grn,20110130,1,4,26100
nac,ajx,20110130,0,3,19000
twn,fyn,20110130,2,1,23800
grf,utr,20110201,0,0,11890
ajx,grf,20110204,2,0,49137
hrv,nec,20110205,0,0,26000
psv,adh,20110205,0,1,33000
exc,az1,20110205,2,1, 3540
vvv,nac,20110205,3,0, 8000
vit,fyn,20110206,1,1,15441
grn,wl2,20110206,7,1,22091
utr,twn,20110206,1,1,21767
hrc,rdj,20110206,1,0, 8420
adh,vvv,20110212,3,0,15000
fyn,hrc,20110212,2,1,47000
twn,vit,20110212,1,0,23750
wl2,utr,20110212,3,3,11300
az1,psv,20110212,0,4,16851
nac,hrv,20110213,0,2,18200
nec,exc,20110213,2,0,12000
rdj,ajx,20110213,2,2,18936
grf,grn,20110213,1,1,12198
utr,hrc,20110218,1,1,19000
exc,wl2,20110219,4,0, 3000
hrv,az1,20110219,0,2,25500
grn,rdj,20110219,1,4,22013
adh,fyn,20110220,2,2,15000
ajx,vvv,20110220,1,0,51078
twn,nec,20110220,1,1,23800
vit,grf,20110220,2,0,16534
psv,nac,20110220,4,1,33000
vvv,exc,20110225,1,0, 7500
wl2,hrv,20110226,4,3,11500
rdj,grf,20110226,1,1,13100
hrc,vit,20110226,6,1, 8475
nac,adh,20110226,3,2,18700
fyn,grn,20110227,5,1,43000
psv,ajx,20110227,0,0,34400
az1,twn,20110227,2,1,16782
nec,utr,20110227,1,1,12150
grf,wl2,20110304,2,1,12250
twn,nac,20110305,2,0,23800
vit,vvv,20110305,2,0,13574
adh,nec,20110305,5,1,14200
exc,psv,20110305,2,3, 3624
grn,hrc,20110306,1,4,22069
hrv,fyn,20110306,0,1,26000
utr,rdj,20110306,1,1,19000
ajx,az1,20110306,4,0,48328
utr,grn,20110311,1,0,20090
hrc,exc,20110312,4,1, 8475
rdj,az1,20110312,1,2,14290
vit,hrv,20110312,1,1,15577
grf,adh,20110313,1,0,12300
fyn,nac,20110313,2,1,46000
twn,vvv,20110313,2,1,23800
wl2,ajx,20110313,1,3,13500
nec,psv,20110313,2,2,12300
az1,vit,20110318,3,1,16492
nac,grn,20110319,0,1,19000
hrc,hrv,20110319,4,2, 8487
vvv,wl2,20110319,0,0, 7500
nec,grf,20110319,1,0,12300
adh,ajx,20110320,3,2,15000
psv,utr,20110320,1,0,33600
rdj,fyn,20110320,3,0,17155
exc,twn,20110320,0,2, 3540
fyn,az1,20110402,0,1,47500
hrv,exc,20110402,2,3,25800
twn,psv,20110402,2,0,24200
wl2,rdj,20110402,4,5,12000
grf,nac,20110402,1,3,12250
ajx,hrc,20110403,3,0,50705
grn,vvv,20110403,3,2,22078
utr,adh,20110403,2,3,21450
vit,nec,20110403,2,1,16377
az1,nac,20110408,1,1,16513
vvv,nec,20110409,1,4, 7500
adh,vit,20110409,1,0,14700
exc,grf,20110409,0,0, 3546
wl2,hrc,20110409,2,6,11700
ajx,grn,20110410,2,0,51050
twn,rdj,20110410,1,1,23800
utr,fyn,20110410,0,4,19000
psv,hrv,20110410,2,2,33700
hrv,utr,20110415,3,0,25000
vit,grn,20110416,2,1,17128
nac,exc,20110416,1,2,19000
rdj,vvv,20110416,5,2,16300
az1,adh,20110416,3,1,16811
nec,ajx,20110417,1,2,12000
hrc,psv,20110417,0,2, 8416
grf,twn,20110417,1,1,12580
fyn,wl2,20110417,6,1,47000
adh,twn,20110422,1,2,12000
wl2,az1,20110423,2,1,11700
rdj,nac,20110423,5,1,14836
hrc,grf,20110423,2,0, 8500
vvv,hrv,20110423,2,2, 7500
ajx,exc,20110424,4,1,51185
fyn,psv,20110424,3,1,41000
utr,vit,20110424,4,2,19000
grn,nec,20110424,3,1,22073
hrv,ajx,20110501,1,2,26100
nac,hrc,20110501,1,2,18800
nec,rdj,20110501,5,0,12000
psv,vit,20110501,2,1,34000
twn,wl2,20110501,4,0,24000
az1,grf,20110501,5,1,16585
vvv,fyn,20110501,3,2, 8000
adh,grn,20110501,2,4,14800
exc,utr,20110501,3,1, 3546
ajx,twn,20110515,3,1,51738
grn,psv,20110515,0,0,22152
utr,az1,20110515,5,1,22500
rdj,hrv,20110515,0,0,15470
hrc,adh,20110515,3,0, 8481
fyn,nec,20110515,1,1,39500
vit,exc,20110515,1,4,15855
grf,vvv,20110515,1,0,12030
wl2,nac,20110515,0,1,11250
