# empty header
title,Eindstand Eredivisie
fyn,34,24, 5, 5,53,100,40
ajx,34,22, 7, 5,51,102,51
vvv,34,18, 6,10,42,77,47
spr,34,16, 9, 9,41,71,54
dos,34,15, 9,10,39,71,49
grn,34,15, 8,11,38,57,51
psv,34,14, 9,11,37,74,59
dws,34,11,13,10,35,59,49
nac,34,15, 4,15,34,59,64
ado,34,15, 2,17,32,59,78
wl2,34,13, 6,15,32,53,71
ens,34,12, 6,16,30,52,63
rpj,34,11, 7,16,29,42,54
mvv,34,10, 8,16,28,45,70
f54,34, 8,10,16,26,52,69
elk,34,11, 3,20,25,43,72
alk,34, 6,12,16,24,39,61
nod,34, 4, 8,22,16,28,81
