# empty header
title,Eindstand Eredivisie
ajx,34,22, 5, 7,49,64,40
f54,34,20, 5, 9,45,76,48
ens,34,15,11, 8,41,83,48
mvv,34,15,10, 9,40,53,42
fyn,34,15, 9,10,39,79,58
psv,34,18, 3,13,39,91,70
vvv,34,16, 6,12,38,50,53
spr,34,12,12,10,36,66,59
nac,34,14, 8,12,36,59,61
dos,34,17, 1,16,35,79,75
rpj,34,13, 7,14,33,64,63
nod,34,12, 7,15,31,54,64
ams,34,11, 8,15,30,49,67
grn,34, 9,10,15,28,52,66
bvv,34,11, 4,19,26,70,76
elk,34,10, 4,20,24,52,87
wl2,34, 8, 6,20,22,59,79
end,34, 8, 4,22,20,39,83
