# empty header
title,Eindstand Eredivisie
fyn,34,20,10, 4,50,88,35
psv,34,21, 7, 6,49,80,43
blw,34,16, 9, 9,41,74,54
ajx,34,16, 7,11,39,80,59
nac,34,15, 8,11,38,62,49
mvv,34,12,12,10,36,55,46
vol,34,15, 4,15,34,70,76
wl2,34,14, 5,15,33,63,52
spr,34,12, 9,13,33,46,50
dos,34,10,12,12,32,61,62
vlw,34,13, 6,15,32,68,87
f54,34,11, 9,14,31,57,61
ens,34,11, 8,15,30,55,69
grn,34, 8,14,12,30,47,61
ado,34, 9,11,14,29,58,69
dws,34, 7,14,13,28,38,63
vvv,34,10, 7,17,27,38,62
rpj,34, 6, 8,20,20,35,77
