#empty header
psv,ajx,20190922,1,1,35000
psv,grn,20190925,3,1,32800
ajx,fst,20190925,5,0,53121
fyn,az1,20190926,0,3,35000
emm,adh,20190927,3,0, 8002
vvv,hrv,20190928,0,3, 5944
ajx,grn,20190928,2,0,53228
fst,spr,20190928,0,0, 7483
rkc,vit,20190929,1,2, 4858
pzw,psv,20190929,0,4,13482
utr,wl2,20190929,2,0,19419
fyn,twn,20190929,5,1,32500
az1,hrc,20190929,2,0, 7241
grn,rkc,20191004,3,0,16029
hrc,emm,20191005,2,0,10376
vit,utr,20191005,2,1,12704
spr,twn,20191005,2,1,10435
hrv,pzw,20191005,1,0,16632
adh,ajx,20191006,0,2,14733
fst,fyn,20191006,4,2, 8511
psv,vvv,20191006,4,1,33000
wl2,az1,20191006,1,1,12707
rkc,ajx,20191019,1,2, 7508
az1,hrv,20191019,2,4, 7648
twn,wl2,20191019,0,1,27500
utr,psv,20191019,3,0,22632
vvv,vit,20191019,0,4, 5992
pzw,adh,20191020,3,1,12943
grn,spr,20191020,2,0,17582
emm,fst,20191020,2,1, 8130
fyn,hrc,20191020,1,1,37000
twn,emm,20191025,4,1,27400
wl2,rkc,20191026,2,1,13877
vit,adh,20191026,0,2,12663
fst,vvv,20191026,4,1, 8388
hrc,pzw,20191026,4,0,10157
hrv,grn,20191027,1,1,22428
psv,az1,20191027,0,4,34000
spr,utr,20191027,1,2,10322
ajx,fyn,20191027,4,0,53968
pzw,ajx,20191101,2,4,14000
rkc,hrc,20191102,2,0, 4689
spr,psv,20191102,2,2,10387
az1,twn,20191102,3,0, 7597
emm,vit,20191103,2,1, 8048
vvv,fyn,20191103,0,3, 6572
utr,fst,20191103,6,0,18776
grn,wl2,20191103,2,0,16590
adh,hrv,20191103,1,1,12681
vit,grn,20191108,1,2,12590
hrv,spr,20191109,2,1,18089
fst,adh,20191109,1,0, 8223
hrc,vvv,20191109,6,1, 9400
ajx,utr,20191110,4,0,53381
wl2,psv,20191110,2,1,14400
twn,pzw,20191110,2,1,26900
fyn,rkc,20191110,3,2,47431
az1,emm,20191110,3,0, 5565
utr,az1,20191123,0,3,22401
ajx,hrc,20191123,4,1,53226
pzw,fst,20191123,3,1,13912
adh,wl2,20191123,3,3,10889
grn,fyn,20191124,1,1,21096
psv,hrv,20191124,2,1,33800
rkc,emm,20191124,1,1, 6645
spr,vit,20191124,2,0,10020
vvv,twn,20191124,2,1, 6730
hrv,vit,20191129,3,2,17883
wl2,spr,20191130,4,0,14250
fst,grn,20191130,1,0, 7632
hrc,adh,20191130,4,0,10150
twn,ajx,20191201,2,5,30000
utr,rkc,20191201,0,1,18103
fyn,pzw,20191201,1,0,44513
az1,vvv,20191201,1,0, 6007
emm,psv,20191201,1,1, 8309
ajx,wl2,20191206,0,2,54022
adh,twn,20191207,0,0,11439
psv,fst,20191207,5,0,33300
vvv,emm,20191207,2,0, 6580
pzw,az1,20191207,0,3,13708
vit,fyn,20191208,0,0,16455
grn,utr,20191208,0,1,18741
rkc,hrv,20191208,1,3, 5174
spr,hrc,20191208,0,0, 9934
hrv,wl2,20191213,1,2,18121
adh,grn,20191214,1,1,11049
vvv,pzw,20191214,1,2, 6861
fst,rkc,20191214,3,2, 8391
twn,vit,20191214,0,3,26500
emm,spr,20191215,2,0, 8145
fyn,psv,20191215,3,1,47625
az1,ajx,20191215,1,0,17002
hrc,utr,20191215,1,3,10200
rkc,twn,20191220,3,0, 5154
hrv,hrc,20191221,1,1,20424
psv,pzw,20191221,4,1,33000
spr,az1,20191221,3,0,10031
wl2,fst,20191221,0,0,13587
ajx,adh,20191222,6,1,53976
utr,fyn,20191222,1,2,21103
grn,emm,20191222,2,0,20136
vit,vvv,20191222,3,0,13454
pzw,utr,20200117,3,3,13102
fst,vit,20200118,1,3, 8238
fyn,hrv,20200118,3,1,46000
twn,grn,20200118,0,0,26500
az1,wl2,20200118,1,3,15442
vvv,psv,20200119,1,1, 7059
ajx,spr,20200119,2,1,53426
emm,hrc,20200119,1,0, 8176
adh,rkc,20200119,2,0,12433
utr,adh,20200124,4,0,17319
hrv,az1,20200125,1,2,19638
hrc,fyn,20200125,2,3,10686
rkc,vvv,20200125,1,2, 6103
spr,fst,20200125,1,1, 9821
vit,emm,20200126,1,1,13265
grn,ajx,20200126,2,1,22315
wl2,pzw,20200126,0,0,13337
psv,twn,20200126,1,1,33600
az1,rkc,20200131,4,0,14712
adh,vit,20200201,0,0,12387
fyn,emm,20200201,3,0,47084
twn,spr,20200201,2,0,26300
pzw,grn,20200201,1,0,12844
wl2,hrc,20200202,1,0,13417
fst,hrv,20200202,2,1, 8371
vvv,utr,20200202,1,1, 6265
ajx,psv,20200202,1,0,53055
hrc,fst,20200207,2,0,10235
grn,vit,20200208,1,0,17884
psv,wl2,20200208,3,0,34700
hrv,vvv,20200208,1,1,16400
rkc,pzw,20200208,0,0, 5257
emm,twn,20200211,2,0, 8309
spr,adh,20200211,4,2, 8083
vvv,hrc,20200214,1,0, 6594
twn,az1,20200215,2,0,27300
adh,psv,20200215,0,3,13370
fst,emm,20200215,0,0, 7856
vit,hrv,20200216,4,2,14113
ajx,rkc,20200216,3,0,53291
spr,grn,20200216,1,2,10143
pzw,fyn,20200216,3,4,13822
wl2,utr,20200216,1,1,14107
rkc,spr,20200221,0,1, 5343
emm,wl2,20200222,4,2, 8190
fyn,fst,20200222,2,1,46016
hrv,adh,20200222,2,2,16640
grn,vvv,20200222,0,1,16374
utr,twn,20200223,2,1,18491
vit,psv,20200223,1,2,15509
az1,pzw,20200223,2,0,15306
hrc,ajx,20200223,1,0,12080
wl2,grn,20200228,3,1,13607
adh,hrc,20200229,0,0,11207
vvv,fst,20200229,0,0, 7115
pzw,vit,20200229,4,3,13088
twn,hrv,20200229,2,3,27000
rkc,utr,20200301,2,1, 5134
psv,fyn,20200301,1,1,35000
spr,emm,20200301,5,1,10060
ajx,az1,20200301,0,2,52707
fst,pzw,20200306,1,1,10071
az1,adh,20200307,4,0,16117
vit,twn,20200307,1,0,14210
emm,vvv,20200307,3,0, 8100
hrv,ajx,20200307,1,3,25950
utr,spr,20200308,5,1,20624
fyn,wl2,20200308,2,0,47500
hrc,rkc,20200308,4,2,10412
grn,psv,20200308,0,1,19116
