# empty header
title,Eindstand Eredivisie
ajx,34,30, 0, 4,60,102,18
fyn,34,27, 4, 3,58,89,28
twn,34,22, 6, 6,50,53,22
spr,34,21, 5, 8,47,85,37
adh,34,15,10, 9,40,44,39
psv,34,15, 8,11,38,46,35
mvv,34,14, 9,11,37,49,38
utr,34,12, 8,14,32,42,55
nec,34,10,11,13,31,40,46
ams,34,11, 7,16,29,44,54
hrl,34,10, 9,15,29,43,55
tlr,34,12, 4,18,28,39,51
grn,34, 7,13,14,27,37,61
gae,34, 8, 9,17,25,31,52
az6,34, 8, 9,17,25,32,58
nac,34, 7, 7,20,21,26,57
exc,34, 5, 8,21,18,24,70
dbs,34, 5, 7,22,17,23,73
