# empty header
title,Eindstand Eredivisie
fyn,30,21, 3, 6,45,77,30
dws,30,15,10, 5,40,55,28
ado,30,13, 7,10,33,37,32
psv,30,13, 7,10,33,48,45
spr,30,11, 9,10,31,39,40
f54,30,13, 5,12,31,44,49
ens,30, 9,12, 9,30,33,37
mvv,30,11, 7,12,29,41,51
hrc,30,11, 7,12,29,36,52
tlr,30, 9,10,11,28,31,36
gae,30, 8,11,11,27,36,36
dos,30, 8,11,11,27,43,52
ajx,30, 9, 8,13,26,52,51
grn,30, 8,10,12,26,39,47
sit,30, 8, 7,15,23,36,46
nac,30, 7, 8,15,22,34,49
