# empty header
title,Eindstand Eredivisie
dws,30,19, 5, 6,43,58,28
psv,30,18, 5, 7,41,66,42
ens,30,14,11, 5,39,63,45
fyn,30,16, 5, 9,37,77,33
ajx,30,13, 8, 9,34,63,40
nac,30,13, 8, 9,34,56,53
f54,30,10,10,10,30,50,48
grn,30,11, 8,11,30,46,45
dos,30,12, 6,12,30,52,54
ado,30,12, 6,12,30,47,60
mvv,30, 9, 9,12,27,40,53
gae,30, 7,10,13,24,42,62
hrc,30, 8, 7,15,23,44,65
spr,30, 6,10,14,22,34,52
blw,30, 5, 8,17,18,44,71
vol,30, 4,10,16,18,43,74
