# empty header
grf,wl2,20041027,2,2,11000
utr,psv,20041029,0,0,19000
rdj,rkc,20041029,1,1,11575
wl2,rbc,20041029,3,0,11800
twn,vit,20041029,1,4,13200
grn,adh,20041030,4,3,12173
ajx,nec,20041030,1,0,46345
az1,fyn,20041030,4,1, 8475
dbs,hrv,20041030,2,4, 5721
rbc,grf,20041105,3,0, 4650
rkc,hrv,20041106,0,0, 5800
dbs,psv,20041107,0,3, 6477
az1,utr,20041107,4,0, 8065
twn,grn,20041107,1,2,13100
wl2,ajx,20041107,1,3,13100
fyn,nac,20041107,4,0,37200
vit,nec,20041107,1,0,18032
adh,rbc,20041112,5,1, 4000
psv,wl2,20041113,1,0,31000
nac,az1,20041113,0,3,14850
nec,twn,20041113,0,2,10000
hrv,vit,20041113,0,3,17500
ajx,fyn,20041114,1,1,49557
grn,dbs,20041114,3,1,12258
rkc,grf,20041114,2,2, 6011
utr,rdj,20041114,1,1,19600
rdj,adh,20041119,1,1, 9500
grf,ajx,20041120,0,5,11000
rbc,hrv,20041120,1,3, 4800
az1,rkc,20041120,3,0, 8273
fyn,grn,20041121,1,2,40500
dbs,nec,20041121,0,0, 5323
twn,utr,20041121,0,1,13000
vit,psv,20041121,0,2,17349
wl2,nac,20041121,0,1,12600
rkc,vit,20041126,2,2, 4500
adh,wl2,20041127,0,1, 6039
psv,twn,20041127,2,0,30500
nec,rdj,20041127,1,1,11500
hrv,fyn,20041128,2,2,17800
ajx,rbc,20041128,4,1,47697
grn,az1,20041128,1,2,12500
nac,dbs,20041128,3,0,11477
utr,grf,20041128,1,0,18800
rkc,ajx,20041203,1,2, 7200
grf,psv,20041204,0,4,11000
rdj,grn,20041204,5,1,12200
twn,dbs,20041204,4,0,13000
rbc,nac,20041204,0,0, 5000
az1,adh,20041205,2,0, 7744
fyn,nec,20041205,2,1,36000
vit,utr,20041205,2,1,16389
wl2,hrv,20041205,2,2,11400
hrv,grn,20041210,1,0,17800
dbs,rkc,20041211,0,2, 5937
rdj,rbc,20041211,3,1,12300
wl2,utr,20041211,0,0,11500
az1,twn,20041211,5,0, 8094
fyn,psv,20041212,3,3,42000
ajx,vit,20041212,1,0,48214
grf,nec,20041212,3,2,11000
nac,adh,20041212,1,1,11700
vit,grf,20041216,3,1,20213
twn,nac,20041217,0,0,13050
rkc,wl2,20041218,1,0, 5800
psv,rdj,20041218,0,2,31300
rbc,az1,20041218,0,2, 5000
nec,hrv,20041219,3,2,12000
adh,fyn,20041219,2,0, 8500
utr,dbs,20041219,1,0,18500
grn,ajx,20041219,0,4,12500
az1,nec,20050121,1,1, 8419
grf,rdj,20050122,2,0,10800
hrv,dbs,20050122,2,1,17400
psv,nac,20050122,4,0,31000
wl2,twn,20050122,0,3,13500
utr,ajx,20050123,0,2,22600
adh,grn,20050123,0,3, 6489
fyn,vit,20050123,1,2,39500
rbc,rkc,20050123,0,1, 4800
rdj,wl2,20050128,4,0,12800
dbs,az1,20050129,0,1, 6123
twn,fyn,20050129,0,0,13250
vit,rbc,20050129,1,3,20400
ajx,adh,20050130,0,0,45199
grn,grf,20050130,1,0,12500
nac,hrv,20050130,1,1,11042
nec,utr,20050130,0,0,11500
rkc,psv,20050130,1,4, 6500
psv,rbc,20050202,4,1,30200,4x een strafschop voor PSV; 2x gemist
grf,fyn,20050204,2,7,10500
wl2,nec,20050204,3,1,12000
adh,dbs,20050205,2,0, 6489
hrv,az1,20050205,1,3,17500
utr,nac,20050206,2,0,18030
rkc,grn,20050206,3,0, 4500
ajx,twn,20050206,1,2,46868
vit,rdj,20050206,3,0,17322
grn,vit,20050211,0,0,11000
rdj,hrv,20050212,2,3,12535 # er stond twee maanden 1-3
rbc,utr,20050212,0,1, 4750
az1,psv,20050212,0,0, 8683
twn,rkc,20050212,3,1,13001
fyn,wl2,20050213,7,0,38000
nac,ajx,20050213,1,2,15103
nec,adh,20050213,1,1,11500
dbs,grf,20050213,0,2, 6037
rbc,wl2,20050218,2,0, 5000
psv,nec,20050219,4,1,30800
rkc,nac,20050220,1,0, 6000
ajx,dbs,20050220,2,0,45619
az1,rdj,20050220,1,1, 8209
utr,fyn,20050220,0,2,21500
grn,twn,20050220,0,1,11645
grf,hrv,20050220,2,1,11000
vit,adh,20050220,3,4,18002
nec,rkc,20050225,1,0,11500
nac,grn,20050226,1,4,12316
twn,grf,20050226,0,0,13151
fyn,rbc,20050227,3,0,35000
adh,utr,20050227,1,0, 5413
wl2,az1,20050227,1,3,12500
dbs,vit,20050227,1,2, 5378
hrv,psv,20050227,0,3,19700
rdj,ajx,20050227,1,2,17500
rbc,nec,20050304,1,0, 5000
rkc,utr,20050305,2,2, 5050
vit,wl2,20050305,2,0,18502
grf,nac,20050306,0,2,11000
rdj,twn,20050306,1,2,12185
twn,rbc,20050311,3,0,13100
hrv,rkc,20050312,1,2,19700
nac,vit,20050312,1,2,12472
wl2,dbs,20050312,2,1,11900
psv,adh,20050313,4,0,31000
az1,grf,20050313,3,2, 8145
fyn,rdj,20050313,4,1,39000
nec,ajx,20050313,0,1,12000
utr,grn,20050313,1,2,18450
adh,hrv,20050316,0,2, 6024
grn,psv,20050317,0,1,12500
dbs,rdj,20050318,0,3, 5688
rkc,fyn,20050319,2,4, 6500
grf,rbc,20050319,0,1,11000
az1,vit,20050319,3,0, 8559
nac,nec,20050319,1,2,12389
twn,adh,20050320,2,1,13000
ajx,psv,20050320,0,4,50765
utr,hrv,20050320,0,1,20545
grn,wl2,20050320,1,1,11570
vit,twn,20050401,1,1,20142
adh,rkc,20050402,0,0, 6800
wl2,grf,20050402,4,1,12600
hrv,ajx,20050402,2,1,21000
psv,utr,20050402,2,0,31600
rdj,nac,20050403,2,1,11870
fyn,az1,20050403,4,2,47000
rbc,dbs,20050403,1,2, 4500
nec,grn,20050403,4,3,11750
ajx,wl2,20050407,2,0,45216
adh,grf,20050408,2,0, 5503
grn,rbc,20050409,3,0,11350
psv,dbs,20050409,3,0,31200
hrv,twn,20050409,1,2,21000
ajx,az1,20050410,4,2,49882
nac,fyn,20050410,0,2,15124
nec,vit,20050410,1,1,12000
rkc,rdj,20050410,1,0, 6000
dbs,fyn,20050413,4,1, 6723
rdj,utr,20050415,3,2,13700
grf,rkc,20050416,2,4,11000
rbc,adh,20050416,2,0, 5000
vit,hrv,20050416,1,3,22913
fyn,ajx,20050417,2,3,48000
wl2,psv,20050417,0,1,12700
twn,nec,20050417,2,1,13100
dbs,grn,20050417,1,2, 5564
az1,nac,20050417,1,1, 8200
utr,az1,20050420,3,2,20100
hrv,rbc,20050422,7,1,20400
rkc,az1,20050423,2,1, 6500
adh,rdj,20050423,1,4, 6612
psv,vit,20050423,3,0,33600
nac,wl2,20050424,1,2,12833
utr,twn,20050424,2,2,20160
ajx,grf,20050424,1,0,48707
grn,fyn,20050424,0,2,12500
nec,dbs,20050424,2,2,11650
rdj,nec,20050429,1,0,12300
twn,psv,20050429,2,2,13100
rbc,ajx,20050430,1,4, 5000
vit,rkc,20050501,3,1,21242
az1,grn,20050501,2,1, 8457
wl2,adh,20050501,1,0,12050
fyn,hrv,20050501,1,3,42000
dbs,nac,20050501,0,2, 5610
grf,utr,20050501,0,0,11000
nac,rbc,20050506,1,2,12400
hrv,wl2,20050507,2,2,18300
dbs,twn,20050507,1,0, 5444
psv,grf,20050507,4,1,32000
adh,az1,20050507,2,1, 5510
ajx,rkc,20050508,4,0,48672
nec,fyn,20050508,2,0,11750
utr,vit,20050508,1,2,18554
grn,rdj,20050508,4,4,10720
psv,fyn,20050515,4,2,33000
nec,grf,20050515,3,0,11750
rbc,rdj,20050515,3,1, 4800
rkc,dbs,20050515,2,0, 7500
vit,ajx,20050515,0,2,22631
adh,nac,20050515,6,2, 5413
grn,hrv,20050515,1,2,12500
twn,az1,20050515,3,0,13100
utr,wl2,20050515,0,3,18910
grf,vit,20050522,1,2,11000
dbs,utr,20050522,0,3, 6115
ajx,grn,20050522,2,1,49147
nac,twn,20050522,1,1, 9620
hrv,nec,20050522,2,1,20600
wl2,rkc,20050522,3,0,13100
fyn,adh,20050522,6,3,35000
rdj,psv,20050522,0,0,15500
az1,rbc,20050522,1,3, 8368
