# empty header
title,Eindstand Eredivisie
spr,34,20,11, 3,51,83,30
rpj,34,20, 8, 6,48,64,34
f54,34,17,10, 7,44,56,47
dos,34,17, 9, 8,43,86,46
fyn,34,17, 7,10,41,84,54
ajx,34,15, 7,12,37,77,63
ens,34,15, 7,12,37,67,59
mvv,34,12,13, 9,37,64,59
vvv,34,13,10,11,36,71,65
psv,34,12, 9,13,33,61,60
nac,34,13, 6,15,32,72,72
elk,34,11, 8,15,30,55,57
ado,34, 9,10,15,28,63,84
blw,34, 9, 8,17,26,62,79
dws,34, 8,10,16,26,54,80
wl2,34,10, 5,19,25,60,98
nod,34, 6, 8,20,20,55,90
shs,34, 7, 4,23,18,54,111
