# Zuid-Amerika (not used)
s_za,BR,18, 9,7, 2,34,35,17,+
s_za,AR,18,10,4, 4,34,29,17,+
s_za,EC,18, 8,4, 6,28,23,19,+
s_za,PY,18, 8,4, 6,28,23,23,+
s_za,UY,18, 6,7, 5,25,23,28
s_za,CO,18, 6,6, 6,24,24,16
s_za,CL,18, 5,7, 6,22,18,22
s_za,PE,18, 4,6, 8,18,20,28
s_za,VE,18, 5,3,10,18,20,28
s_za,BO,18, 4,2, 2,14,20,37
# Concacaf (not used)
s_cc,US,10,7,1,2,22,16, 6,+
s_cc,MX,10,7,1,2,22,22, 9,+
s_cc,CR,10,5,1,4,16,15,14,+
s_cc,TT,10,4,1,5,13,10,15,+
s_cc,GT,10,3,2,5,11,16,18
s_cc,PA,10,0,2,8, 2, 4,21
