# empty header
supercup,psv,fyn,20160731,1,0,1,,Amsterdam (de Arena)
8f,vol,vvs,20161213,4,1,1
8f,hrc,spr,20161215,0,3,2
8f,vit,jod,20161214,4,0,1
8f,fyn,adh,20161214,5,1,1 # zelf aanwezig
8f,az1,asw,20161214,2,0,1
8f,ijs,hrv,20161213,0,1,2
8f,pzw,utr,20161214,1,2,2
8f,cmb,ajx,20161215,2,1,1
4f,vol,spr,20170124,1,1,6
4f,vit,fyn,20170126,2,0,1
4f,az1,hrv,20170125,1,0,1
4f,utr,cmb,20170125,2,2,6
2f,spr,vit,20170301,1,2,2
2f,az1,cmb,20170302,0,0,5
f,az1,vit,20170430,0,2,2
