# empty header
supercup,ajx,psv,20120805,2,4,2,,Amsterdam (de Arena)
8f,vit,ad2,20121219,10,1,1
8f,grn,ajx,20121220,0,3,2
8f,dbs,cmb,20121218,1,0,1
8f,drd,az1,20121218,2,3,2
8f,gae,pzw,20121219,2,3,4
8f,nac,hrc,20121219,1,3,2
8f,rns,psv,20121218,0,4,2
8f,hrv,fyn,20121219,2,2,6
4f,vit,ajx,20130131,0,4,2,,Emmen
4f,dbs,az1,20130129,0,5,2
4f,pzw,hrc,20130130,3,2,1
4f,psv,fyn,20130130,2,1,1
2f,ajx,az1,20130227,0,3,2
2f,pzw,psv,20130227,0,3,2
f,psv,az1,20130509,1,2,2
