supercup,ajx,psv,20190727,2,0,1
8f,ijs,gae,20200123,1,1,4
8f,end,utr,20200121,1,2,4
8f,hrc,vit,20200122,0,2,2
8f,ajx,spk,20200122,7,0,1
8f,hrv,wl2,20200122,2,2,3
8f,fst,fyn,20200128,1,2,4
8f,top,az1,20200121,0,2,2
8f,nac,psv,20200123,2,0,1
4f,gae,utr,20200213,1,4,2
4f,vit,ajx,20200212,0,3,2
4f,hrv,fyn,20200213,0,1,2
4f,az1,nac,20200212,1,3,2
2f,utr,ajx,20200304,2,0,1
2f,fyn,nac,20200305,7,1,1
f,utr,fyn,-1,-1,-1,-1
