# empty header
8f,hrc,psv,20151216,2,3,2
8f,ach,utr,20151216,0,5,2
8f,ex3,dbs,20151215,1,3,2
8f,cap,vvs,20151216,2,3,2
8f,rdj,hrv,20151215,3,1,1
8f,fyn,wl2,20151217,2,1,3
8f,koz,az1,20151216,1,3,2
8f,hhc,nec,20151215,2,0,1
4f,psv,utr,20160204,1,3,2
4f,dbs,vvs,20160203,2,3,2
4f,rdj,fyn,20160203,0,1,4
4f,az1,hhc,20160202,1,0,1
2f,utr,vvs,20160302,3,0,1
2f,fyn,az1,20160303,3,1,1
f,fyn,utr,20160424,2,1,1,,Rotterdam (De Kuip)
