# EKWK format
gA,CH,CZ,20080607,1800,0,1,39730,Basel
gA,PT,TR,20080607,2045,2,0,29106,Gen&egrave;ve
gA,CZ,PT,20080611,1800,1,3,29016,Gen&egrave;ve
gA,CH,TR,20080611,2045,1,2,39730,Basel
gA,CH,PT,20080615,2045,2,0,39730,Basel
gA,TR,CZ,20080615,2045,3,2,-1,-1,Gen&egrave;ve,ref=TR_CZ
gA,ster,1
gB,AT,HR,20080608,1800,0,1,51428,Wenen
gB,DE,PL,20080608,2045,2,0,30000,Klagenfurt
gB,AT,PL,20080612,2045,1,1,52000,Wenen
gB,HR,DE,20080612,1800,2,1,30461,Klagenfurt
gB,AT,DE,20080616,2045,0,1,51428,Wenen
gB,PL,HR,20080616,2045,0,1,30461,Klagenfurt
gB,ster,1
gC,RO,FR,20080609,1800,0,0,30585,Z&uuml;rich
gC,NL,IT,20080609,2045,3,0,-1,-1,Bern,ref=NL_IT
gC,IT,RO,20080613,1800,1,1,30585,Z&uuml;rich
gC,NL,FR,20080613,2045,4,1,-1,-1,Bern,ref=NL_FR
gC,FR,IT,20080617,2045,0,2,30585,Z&uuml;rich
gC,NL,RO,20080617,2045,2,0,-1,-1,Bern,ref=NL_RO
gC,ster,1
gD,ES,RU,20080610,1800,4,1,30772,Innsbruck
gD,GR,SE,20080610,2045,0,2,31063,Salzburg
gD,SE,ES,20080614,1800,1,2,30772,Innsbruck
gD,GR,RU,20080614,2045,0,1,30000,Salzburg
gD,RU,SE,20080618,2045,2,0,30585,Innsbruck
gD,GR,ES,20080618,2045,1,2,30883,Salzburg
gD,ster,1
4f,PT,DE,20080619,2045,2,3,39730,2,Basel
4f,HR,TR,20080620,2045,1,1,   -1,6,Wenen,ref=HR_TR
4f,NL,RU,20080621,2045,1,3,   -1,4,Basel,ref=NL_RU
4f,ES,IT,20080622,2045,0,0,48000,5,Wenen
2f,DE,TR,20080625,2045,3,2,-1,1,Basel,ref=DE_TR
2f,RU,ES,20080626,2045,0,3,-1,2,Wenen,ref=RU_ES
f,ES,DE,20080629,2045,1,0,-1,1,Wenen,ref=finale
tpsc,1,Villa,ES,4
tpsc,2,Podolski,DE,3
tpsc,2,Pavljoetsjenko,RU,3
tpsc,2,Semih,TR,3
tpsc,2,Yakin,CH,3
xml,group_phase,groupA,TR_CZ
xml,group_phase,groupC,NL_IT
xml,group_phase,groupC,NL_FR
xml,group_phase,groupC,NL_RO
xml,ko,last8,HR_TR
xml,ko,last8,NL_RU
xml,ko,last4,DE_TR
xml,ko,last4,RU_ES
xml,ko,final,finale
