#empty header
NL,BY,20190321,4,0
G4,EE,20190321,2,0
NL,DE,20190324,2,3
G4,BY,20190324,2,1
EE,G4,20190608,1,2
BY,DE,20190608,0,2
DE,EE,20190611,8,0
BY,G4,20190611,0,1
EE,BY,20190906,1,2
DE,NL,20190906,2,4
EE,NL,20190909,0,4
G4,DE,20190909,0,2
BY,EE,20191010,0,0
NL,G4,20191010,3,1
BY,NL,20191013,1,2
EE,DE,20191013,0,3
DE,BY,20191116,4,0
G4,NL,20191116,0,0
NL,EE,20191119,5,0
DE,G4,20191119,6,1
